Timestamp; Requests by Dispatcher; Read by Dispatcher; Read Queue;  Remaining Q1; Remaining Q2; Remaining Q3; Remaining Q4; Remaining queue expired
79834;533;82;1;Remaining Q0;Remaining Q154;Remaining Q239;Remaining Q15265;7858
79836;718;154;2;Remaining Q0;Remaining Q0;Remaining Q239;Remaining Q15265;7858
79838;697;239;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15265;7858
79841;525;525;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14740;7858
80842;533;40;1;Remaining Q0;Remaining Q101;Remaining Q127;Remaining Q15099;8083
80844;760;101;2;Remaining Q0;Remaining Q0;Remaining Q127;Remaining Q15099;8083
80845;792;127;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15099;8083
80846;732;732;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14367;8083
81847;533;23;1;Remaining Q0;Remaining Q37;Remaining Q61;Remaining Q14636;8083
81849;777;37;2;Remaining Q0;Remaining Q0;Remaining Q61;Remaining Q14636;8083
81850;873;61;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14636;8083
81852;879;879;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13757;8083
82850;533;63;1;Remaining Q0;Remaining Q164;Remaining Q232;Remaining Q14889;8083
82852;737;164;2;Remaining Q0;Remaining Q0;Remaining Q232;Remaining Q14889;8083
82854;706;232;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14889;8083
82856;541;541;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14348;8083
83861;533;70;1;Remaining Q0;Remaining Q126;Remaining Q209;Remaining Q14711;8674
83863;730;126;2;Remaining Q0;Remaining Q0;Remaining Q209;Remaining Q14711;8674
83865;737;209;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14711;8674
83866;595;595;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14116;8674
84856;533;43;1;Remaining Q0;Remaining Q92;Remaining Q167;Remaining Q14814;8674
84859;757;92;2;Remaining Q0;Remaining Q0;Remaining Q167;Remaining Q14814;8674
84861;798;167;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14814;8674
84863;698;698;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14116;8674
85869;533;46;1;Remaining Q0;Remaining Q107;Remaining Q137;Remaining Q14679;8850
85871;754;107;2;Remaining Q0;Remaining Q0;Remaining Q137;Remaining Q14679;8850
85872;780;137;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14679;8850
85873;710;710;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13969;8850
86873;533;38;1;Remaining Q0;Remaining Q58;Remaining Q130;Remaining Q14289;8992
86876;762;58;2;Remaining Q0;Remaining Q0;Remaining Q130;Remaining Q14289;8992
86878;837;130;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14289;8992
86879;774;774;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13515;8992
87883;533;30;1;Remaining Q0;Remaining Q68;Remaining Q97;Remaining Q13986;8992
87885;770;68;2;Remaining Q0;Remaining Q0;Remaining Q97;Remaining Q13986;8992
87887;835;97;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13986;8992
87888;805;805;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13181;8992
88894;533;78;1;Remaining Q0;Remaining Q186;Remaining Q232;Remaining Q14247;8992
88897;722;186;2;Remaining Q0;Remaining Q0;Remaining Q232;Remaining Q14247;8992
88899;669;232;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14247;8992
88902;504;504;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13743;8992
89897;533;13;1;Remaining Q0;Remaining Q43;Remaining Q61;Remaining Q13989;8992
89898;787;43;2;Remaining Q0;Remaining Q0;Remaining Q61;Remaining Q13989;8992
89899;877;61;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13989;8992
89900;883;883;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13106;8992
90911;533;72;1;Remaining Q0;Remaining Q108;Remaining Q210;Remaining Q13985;8992
90913;728;108;2;Remaining Q0;Remaining Q0;Remaining Q210;Remaining Q13985;8992
90914;753;210;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13985;8992
90915;610;610;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13375;8992
91925;533;21;1;Remaining Q0;Remaining Q23;Remaining Q48;Remaining Q13642;8992
91927;779;23;2;Remaining Q0;Remaining Q0;Remaining Q48;Remaining Q13642;8992
91928;889;48;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13642;8992
91929;908;908;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q12734;8992
92926;533;79;1;Remaining Q0;Remaining Q128;Remaining Q187;Remaining Q13636;8992
92928;721;128;2;Remaining Q0;Remaining Q0;Remaining Q187;Remaining Q13636;8992
92929;726;187;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13636;8992
92932;606;606;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13030;8992
93940;533;59;1;Remaining Q0;Remaining Q127;Remaining Q171;Remaining Q13921;8992
93942;741;127;2;Remaining Q0;Remaining Q0;Remaining Q171;Remaining Q13921;8992
93944;747;171;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13921;8992
93945;643;643;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13278;8992
94942;533;72;1;Remaining Q0;Remaining Q129;Remaining Q212;Remaining Q14228;8992
94943;728;129;2;Remaining Q0;Remaining Q0;Remaining Q212;Remaining Q14228;8992
94944;732;212;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14228;8992
94945;587;587;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13641;8992
95956;533;73;1;Remaining Q0;Remaining Q170;Remaining Q241;Remaining Q14576;9379
95957;727;170;2;Remaining Q0;Remaining Q0;Remaining Q241;Remaining Q14576;9379
95959;690;241;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14576;9379
95960;516;516;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14060;9379
96967;533;73;1;Remaining Q0;Remaining Q145;Remaining Q201;Remaining Q14770;9554
96969;727;145;2;Remaining Q0;Remaining Q0;Remaining Q201;Remaining Q14770;9554
96972;715;201;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14770;9554
96974;581;581;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14189;9554
97977;533;68;1;Remaining Q0;Remaining Q118;Remaining Q196;Remaining Q14716;9940
97979;732;118;2;Remaining Q0;Remaining Q0;Remaining Q196;Remaining Q14716;9940
97980;747;196;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14716;9940
97981;618;618;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14098;9940
98992;533;69;1;Remaining Q0;Remaining Q124;Remaining Q155;Remaining Q14844;9940
98995;731;124;2;Remaining Q0;Remaining Q0;Remaining Q155;Remaining Q14844;9940
98996;740;155;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14844;9940
98997;652;652;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14192;9940
99993;533;25;1;Remaining Q0;Remaining Q71;Remaining Q93;Remaining Q14270;10340
99995;775;71;2;Remaining Q0;Remaining Q0;Remaining Q93;Remaining Q14270;10340
99996;837;93;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14270;10340
99997;811;811;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13459;10340
101006;533;58;1;Remaining Q0;Remaining Q122;Remaining Q180;Remaining Q14425;10340
101007;742;122;2;Remaining Q0;Remaining Q0;Remaining Q180;Remaining Q14425;10340
101009;753;180;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14425;10340
101010;640;640;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13785;10340
102021;533;32;1;Remaining Q0;Remaining Q46;Remaining Q88;Remaining Q14144;10340
102022;768;46;2;Remaining Q0;Remaining Q0;Remaining Q88;Remaining Q14144;10340
102024;855;88;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14144;10340
102026;834;834;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13310;10340
103035;533;94;1;Remaining Q0;Remaining Q169;Remaining Q209;Remaining Q14395;10340
103036;706;169;2;Remaining Q0;Remaining Q0;Remaining Q209;Remaining Q14395;10340
103038;670;209;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14395;10340
103039;528;528;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13867;10340
104050;533;43;1;Remaining Q0;Remaining Q69;Remaining Q107;Remaining Q14373;10340
104052;757;69;2;Remaining Q0;Remaining Q0;Remaining Q107;Remaining Q14373;10340
104054;821;107;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14373;10340
104055;781;781;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13592;10340
105055;533;58;1;Remaining Q0;Remaining Q136;Remaining Q163;Remaining Q14495;10340
105057;742;136;2;Remaining Q0;Remaining Q0;Remaining Q163;Remaining Q14495;10340
105060;739;163;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14495;10340
105062;643;643;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q13852;10340
106067;533;89;1;Remaining Q0;Remaining Q171;Remaining Q247;Remaining Q15079;10340
106069;711;171;2;Remaining Q0;Remaining Q0;Remaining Q247;Remaining Q15079;10340
106071;673;247;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15079;10340
106073;493;493;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14586;10340
107081;533;53;1;Remaining Q0;Remaining Q107;Remaining Q179;Remaining Q15371;10340
107083;747;107;2;Remaining Q0;Remaining Q0;Remaining Q179;Remaining Q15371;10340
107084;773;179;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15371;10340
107086;661;661;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14710;10340
108096;533;69;1;Remaining Q0;Remaining Q129;Remaining Q205;Remaining Q15584;10340
108098;731;129;2;Remaining Q0;Remaining Q0;Remaining Q205;Remaining Q15584;10340
108100;735;205;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15584;10340
108103;597;597;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14987;10340
109110;533;35;1;Remaining Q0;Remaining Q96;Remaining Q113;Remaining Q15459;10389
109111;765;96;2;Remaining Q0;Remaining Q0;Remaining Q113;Remaining Q15459;10389
109114;802;113;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15459;10389
109116;756;756;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14703;10389
110111;533;28;1;Remaining Q0;Remaining Q70;Remaining Q110;Remaining Q15147;10389
110112;772;70;2;Remaining Q0;Remaining Q0;Remaining Q110;Remaining Q15147;10389
110114;835;110;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15147;10389
110115;792;792;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14355;10389
111111;533;38;1;Remaining Q0;Remaining Q65;Remaining Q94;Remaining Q14868;10389
111113;762;65;2;Remaining Q0;Remaining Q0;Remaining Q94;Remaining Q14868;10389
111114;830;94;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14868;10389
111116;803;803;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14065;10389
112119;533;108;1;Remaining Q0;Remaining Q180;Remaining Q237;Remaining Q15255;10389
112120;692;180;2;Remaining Q0;Remaining Q0;Remaining Q237;Remaining Q15255;10389
112122;645;237;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15255;10389
112124;475;475;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14780;10389
113128;533;50;1;Remaining Q0;Remaining Q100;Remaining Q148;Remaining Q15439;10502
113130;750;100;2;Remaining Q0;Remaining Q0;Remaining Q148;Remaining Q15439;10502
113132;783;148;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15439;10502
113134;702;702;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q14737;10502
114131;533;99;1;Remaining Q0;Remaining Q205;Remaining Q326;Remaining Q16107;10502
114132;701;205;2;Remaining Q0;Remaining Q0;Remaining Q326;Remaining Q16107;10502
114134;629;326;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16107;10502
114136;370;370;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q15737;10502
115143;533;109;1;Remaining Q0;Remaining Q186;Remaining Q309;Remaining Q16663;10972
115145;691;186;2;Remaining Q0;Remaining Q0;Remaining Q309;Remaining Q16663;10972
115146;638;309;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16663;10972
115147;396;396;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16267;10972
116145;533;60;1;Remaining Q0;Remaining Q124;Remaining Q214;Remaining Q16684;11521
116148;740;124;2;Remaining Q0;Remaining Q0;Remaining Q214;Remaining Q16684;11521
116149;749;214;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16684;11521
116151;602;602;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16082;11521
117158;533;98;1;Remaining Q0;Remaining Q162;Remaining Q268;Remaining Q16911;11927
117161;702;162;2;Remaining Q0;Remaining Q0;Remaining Q268;Remaining Q16911;11927
117164;673;268;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16911;11927
117166;472;472;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16439;11927
118167;533;105;1;Remaining Q0;Remaining Q170;Remaining Q269;Remaining Q17197;12425
118170;695;170;2;Remaining Q0;Remaining Q0;Remaining Q269;Remaining Q17197;12425
118171;658;269;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17197;12425
118173;456;456;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16741;12425
119170;533;77;1;Remaining Q0;Remaining Q175;Remaining Q224;Remaining Q17516;12798
119172;723;175;2;Remaining Q0;Remaining Q0;Remaining Q224;Remaining Q17516;12798
119173;681;224;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17516;12798
119175;524;524;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16992;12798
120181;533;53;1;Remaining Q0;Remaining Q118;Remaining Q159;Remaining Q17662;12798
120182;747;118;2;Remaining Q0;Remaining Q0;Remaining Q159;Remaining Q17662;12798
120184;762;159;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17662;12798
120185;670;670;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16992;12798
121183;533;37;1;Remaining Q0;Remaining Q69;Remaining Q92;Remaining Q17407;12798
121185;763;69;2;Remaining Q0;Remaining Q0;Remaining Q92;Remaining Q17407;12798
121187;827;92;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17407;12798
121189;802;802;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16605;12798
122195;533;44;1;Remaining Q0;Remaining Q124;Remaining Q162;Remaining Q16973;13212
122196;756;124;2;Remaining Q0;Remaining Q0;Remaining Q162;Remaining Q16973;13212
122198;765;162;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16973;13212
122199;670;670;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16303;13212
123205;533;54;1;Remaining Q0;Remaining Q94;Remaining Q116;Remaining Q16979;13212
123206;746;94;2;Remaining Q0;Remaining Q0;Remaining Q116;Remaining Q16979;13212
123207;785;116;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16979;13212
123209;736;736;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16243;13212
124209;533;84;1;Remaining Q0;Remaining Q182;Remaining Q265;Remaining Q17428;13212
124210;716;182;2;Remaining Q0;Remaining Q0;Remaining Q265;Remaining Q17428;13212
124212;667;265;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17428;13212
124213;469;469;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16959;13212
125220;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16917;13254
125218;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16917;13254
125222;933;136;3;Remaining Q59;Remaining Q86;Remaining Q0;Remaining Q17636;13254
125224;864;864;4;Remaining Q59;Remaining Q86;Remaining Q0;Remaining Q16772;13254
126233;533;118;1;Remaining Q0;Remaining Q250;Remaining Q194;Remaining Q17150;13894
126238;682;250;2;Remaining Q0;Remaining Q0;Remaining Q194;Remaining Q17150;13894
126240;565;194;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17150;13894
126242;438;438;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16712;13894
127245;533;52;1;Remaining Q0;Remaining Q104;Remaining Q150;Remaining Q17406;13894
127248;748;189;2;Remaining Q39;Remaining Q0;Remaining Q291;Remaining Q17973;13894
127252;692;291;3;Remaining Q39;Remaining Q0;Remaining Q0;Remaining Q17973;13894
127256;468;468;4;Remaining Q39;Remaining Q0;Remaining Q0;Remaining Q17505;13894
128259;533;74;1;Remaining Q0;Remaining Q73;Remaining Q115;Remaining Q18047;13894
128260;726;73;2;Remaining Q0;Remaining Q0;Remaining Q115;Remaining Q18047;13894
128262;786;115;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q18047;13894
128263;738;738;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17309;13894
129270;533;52;1;Remaining Q0;Remaining Q67;Remaining Q131;Remaining Q17942;13894
129272;748;167;2;Remaining Q47;Remaining Q0;Remaining Q281;Remaining Q18645;13894
129274;714;281;3;Remaining Q47;Remaining Q0;Remaining Q0;Remaining Q18645;13894
129276;500;500;4;Remaining Q47;Remaining Q0;Remaining Q0;Remaining Q18145;13894
130283;533;87;1;Remaining Q0;Remaining Q112;Remaining Q149;Remaining Q18636;14102
130284;713;112;2;Remaining Q0;Remaining Q0;Remaining Q149;Remaining Q18636;14102
130288;734;287;3;Remaining Q41;Remaining Q80;Remaining Q0;Remaining Q19261;14102
130289;514;514;4;Remaining Q41;Remaining Q80;Remaining Q0;Remaining Q18747;14102
131295;533;96;1;Remaining Q0;Remaining Q183;Remaining Q146;Remaining Q19399;14102
131297;704;183;2;Remaining Q0;Remaining Q0;Remaining Q146;Remaining Q19399;14102
131299;654;224;3;Remaining Q29;Remaining Q50;Remaining Q0;Remaining Q19765;14102
131301;497;497;4;Remaining Q29;Remaining Q50;Remaining Q0;Remaining Q19268;14102
132311;533;51;1;Remaining Q0;Remaining Q95;Remaining Q67;Remaining Q19304;14331
132312;749;95;2;Remaining Q0;Remaining Q0;Remaining Q67;Remaining Q19304;14331
132314;787;67;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q19304;14331
132316;787;787;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q18517;14331
133324;533;60;1;Remaining Q0;Remaining Q102;Remaining Q130;Remaining Q18876;14680
133327;740;203;2;Remaining Q43;Remaining Q0;Remaining Q289;Remaining Q19573;14680
133328;670;289;3;Remaining Q43;Remaining Q0;Remaining Q0;Remaining Q19573;14680
133330;448;448;4;Remaining Q43;Remaining Q0;Remaining Q0;Remaining Q19125;14680
134392;533;100;1;Remaining Q0;Remaining Q101;Remaining Q151;Remaining Q18211;16285
134393;700;101;2;Remaining Q0;Remaining Q0;Remaining Q151;Remaining Q18211;16285
134396;732;294;3;Remaining Q50;Remaining Q106;Remaining Q0;Remaining Q18895;16285
134397;505;505;4;Remaining Q50;Remaining Q106;Remaining Q0;Remaining Q18390;16285
135347;533;50;1;Remaining Q0;Remaining Q106;Remaining Q0;Remaining Q18215;16460
135349;750;106;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q18215;16460
135351;777;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q18215;16460
135353;844;844;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17371;16460
136354;533;76;1;Remaining Q0;Remaining Q150;Remaining Q261;Remaining Q18035;16894
136356;724;150;2;Remaining Q0;Remaining Q0;Remaining Q261;Remaining Q18035;16894
136357;707;261;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q18035;16894
136359;513;513;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17522;16894
137361;533;84;1;Remaining Q0;Remaining Q212;Remaining Q284;Remaining Q18913;16923
137363;716;212;2;Remaining Q0;Remaining Q0;Remaining Q284;Remaining Q18913;16923
137364;637;284;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q18913;16923
137366;420;420;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q18493;16923
138402;533;76;1;Remaining Q0;Remaining Q178;Remaining Q269;Remaining Q18408;18191
138404;724;178;2;Remaining Q0;Remaining Q0;Remaining Q269;Remaining Q18408;18191
138405;679;269;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q18408;18191
138408;477;477;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17931;18191
139374;533;52;1;Remaining Q0;Remaining Q80;Remaining Q142;Remaining Q18365;18430
139376;748;80;2;Remaining Q0;Remaining Q0;Remaining Q142;Remaining Q18365;18430
139378;801;142;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q18365;18430
139380;726;726;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17639;18430
140388;533;69;1;Remaining Q0;Remaining Q144;Remaining Q197;Remaining Q18543;18430
140389;731;144;2;Remaining Q0;Remaining Q0;Remaining Q197;Remaining Q18543;18430
140391;720;197;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q18543;18430
140393;590;590;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17953;18430
141389;533;56;1;Remaining Q0;Remaining Q119;Remaining Q191;Remaining Q18667;18709
141391;744;119;2;Remaining Q0;Remaining Q0;Remaining Q191;Remaining Q18667;18709
141393;758;191;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q18667;18709
141394;634;634;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q18033;18709
142390;533;47;1;Remaining Q0;Remaining Q93;Remaining Q133;Remaining Q18721;18709
142391;753;93;2;Remaining Q0;Remaining Q0;Remaining Q133;Remaining Q18721;18709
142392;793;133;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q18721;18709
142394;727;727;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17994;18709
143404;533;46;1;Remaining Q0;Remaining Q82;Remaining Q125;Remaining Q18479;18833
143405;754;82;2;Remaining Q0;Remaining Q0;Remaining Q125;Remaining Q18479;18833
143407;805;125;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q18479;18833
143408;747;747;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17732;18833
144404;533;17;1;Remaining Q0;Remaining Q69;Remaining Q70;Remaining Q18103;18833
144406;783;69;2;Remaining Q0;Remaining Q0;Remaining Q70;Remaining Q18103;18833
144407;847;70;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q18103;18833
144408;844;844;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17259;18833
145419;533;30;1;Remaining Q0;Remaining Q48;Remaining Q82;Remaining Q17556;18923
145421;770;48;2;Remaining Q0;Remaining Q0;Remaining Q82;Remaining Q17556;18923
145422;855;82;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17556;18923
145424;840;840;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16716;18923
146431;533;60;1;Remaining Q0;Remaining Q142;Remaining Q195;Remaining Q17317;19250
146432;740;142;2;Remaining Q0;Remaining Q0;Remaining Q195;Remaining Q17317;19250
146434;731;195;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q17317;19250
146436;603;603;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q16714;19250
147440;533;81;1;Remaining Q0;Remaining Q158;Remaining Q242;Remaining Q17597;19445
