Timestamp; Requests by Dispatcher; Read by Dispatcher; Read Queue;  Remaining Q1; Remaining Q2; Remaining Q3; Remaining Q4; Remaining queue expired
276324;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
276326;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
276328;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
276327;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
277331;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
277332;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
277334;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
277335;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
277336;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
278340;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
278342;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
278343;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
278345;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
278346;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
279350;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
279352;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
279354;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
279353;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
279355;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
280355;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
280357;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
280358;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
280360;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
280362;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
281363;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
281366;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
281367;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
281368;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
281369;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
282369;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
282371;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
282372;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
282373;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
282375;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
283374;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
283376;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
283377;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
283378;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
283380;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
284383;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
284384;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
284385;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
284387;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
284388;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
285383;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
285385;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
285387;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
285388;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
285390;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
286384;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
286386;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
286388;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
286389;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
286391;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
287388;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
287390;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
287392;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
287393;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
287395;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
288402;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
288404;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
288406;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
288407;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
288408;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
289407;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
289409;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
289411;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
289413;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
289414;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
290416;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
290418;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
290420;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
290423;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
290424;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
291425;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
291428;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
291429;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
291431;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
291432;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
292435;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
292437;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
292439;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
292440;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
292442;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
293438;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
293440;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
293442;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
293444;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
293445;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
294443;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
294445;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
294447;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
294448;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
294450;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
295451;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
295453;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
295454;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
295456;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
295457;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
296456;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
296460;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
296461;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
296463;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
296465;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
297462;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
297464;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
297466;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
297467;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
297468;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
298470;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
298472;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
298474;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
298476;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
298478;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
299473;533;0;1;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
299475;800;0;2;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
299477;933;0;3;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
299479;1000;0;4;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
299482;1000;0;0;Remaining Q0;Remaining Q0;Remaining Q0;Remaining Q0;0
